"Benchmark","Mode","Threads","Samples","Score","Score Error (99.9%)","Unit","Param: backoff","Param: queueSize"
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor4:offerDisruptor4·p0.50","sample",4,1,93.000000,NaN,"ns/op",20,2048
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor4:offerDisruptor4·p0.90","sample",4,1,285.000000,NaN,"ns/op",20,2048
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor4:offerDisruptor4·p0.95","sample",4,1,12688.000000,NaN,"ns/op",20,2048
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor4:offerDisruptor4·p0.99","sample",4,1,19840.000000,NaN,"ns/op",20,2048
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor4:offerDisruptor4·p0.999","sample",4,1,35774.272000,NaN,"ns/op",20,2048
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor4:offerDisruptor4·p0.9999","sample",4,1,94027.417600,NaN,"ns/op",20,2048
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor4:offerDisruptor4·p1.00","sample",4,1,3178496.000000,NaN,"ns/op",20,2048
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor4","sample",4,461647,1156.312200,23.014683,"ns/op",20,4096
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor4:offerDisruptor4·p0.00","sample",4,1,87.000000,NaN,"ns/op",20,4096
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor4:offerDisruptor4·p0.50","sample",4,1,96.000000,NaN,"ns/op",20,4096
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor4:offerDisruptor4·p0.90","sample",4,1,288.000000,NaN,"ns/op",20,4096
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor4:offerDisruptor4·p0.95","sample",4,1,14656.000000,NaN,"ns/op",20,4096
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor4:offerDisruptor4·p0.99","sample",4,1,19872.000000,NaN,"ns/op",20,4096
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor4:offerDisruptor4·p0.999","sample",4,1,35712.000000,NaN,"ns/op",20,4096
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor4:offerDisruptor4·p0.9999","sample",4,1,102678.528000,NaN,"ns/op",20,4096
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor4:offerDisruptor4·p1.00","sample",4,1,219392.000000,NaN,"ns/op",20,4096
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor8","sample",8,1166576,1077.625280,178.074420,"ns/op",0,256
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor8:offerDisruptor8·p0.00","sample",8,1,31.000000,NaN,"ns/op",0,256
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor8:offerDisruptor8·p0.50","sample",8,1,42.000000,NaN,"ns/op",0,256
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor8:offerDisruptor8·p0.90","sample",8,1,210.000000,NaN,"ns/op",0,256
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor8:offerDisruptor8·p0.95","sample",8,1,290.000000,NaN,"ns/op",0,256
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor8:offerDisruptor8·p0.99","sample",8,1,32576.000000,NaN,"ns/op",0,256
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor8:offerDisruptor8·p0.999","sample",8,1,55936.000000,NaN,"ns/op",0,256
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor8:offerDisruptor8·p0.9999","sample",8,1,655119.667199,NaN,"ns/op",0,256
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor8:offerDisruptor8·p1.00","sample",8,1,23986176.000000,NaN,"ns/op",0,256
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor8","sample",8,1306932,1419.415282,71.024248,"ns/op",0,1024
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor8:offerDisruptor8·p0.00","sample",8,1,33.000000,NaN,"ns/op",0,1024
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor8:offerDisruptor8·p0.50","sample",8,1,71.000000,NaN,"ns/op",0,1024
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor8:offerDisruptor8·p0.90","sample",8,1,183.000000,NaN,"ns/op",0,1024
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor8:offerDisruptor8·p0.95","sample",8,1,378.000000,NaN,"ns/op",0,1024
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor8:offerDisruptor8·p0.99","sample",8,1,40000.000000,NaN,"ns/op",0,1024
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor8:offerDisruptor8·p0.999","sample",8,1,53568.000000,NaN,"ns/op",0,1024
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor8:offerDisruptor8·p0.9999","sample",8,1,105728.000000,NaN,"ns/op",0,1024
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor8:offerDisruptor8·p1.00","sample",8,1,11059200.000000,NaN,"ns/op",0,1024
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor8","sample",8,1313129,1506.371767,91.626179,"ns/op",0,2048
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor8:offerDisruptor8·p0.00","sample",8,1,34.000000,NaN,"ns/op",0,2048
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor8:offerDisruptor8·p0.50","sample",8,1,70.000000,NaN,"ns/op",0,2048
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor8:offerDisruptor8·p0.90","sample",8,1,154.000000,NaN,"ns/op",0,2048
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor8:offerDisruptor8·p0.95","sample",8,1,365.000000,NaN,"ns/op",0,2048
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor8:offerDisruptor8·p0.99","sample",8,1,40832.000000,NaN,"ns/op",0,2048
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor8:offerDisruptor8·p0.999","sample",8,1,70144.000000,NaN,"ns/op",0,2048
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor8:offerDisruptor8·p0.9999","sample",8,1,121943.936000,NaN,"ns/op",0,2048
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor8:offerDisruptor8·p1.00","sample",8,1,15007744.000000,NaN,"ns/op",0,2048
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor8","sample",8,1263462,1494.974614,114.872421,"ns/op",0,4096
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor8:offerDisruptor8·p0.00","sample",8,1,35.000000,NaN,"ns/op",0,4096
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor8:offerDisruptor8·p0.50","sample",8,1,72.000000,NaN,"ns/op",0,4096
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor8:offerDisruptor8·p0.90","sample",8,1,214.000000,NaN,"ns/op",0,4096
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor8:offerDisruptor8·p0.95","sample",8,1,374.000000,NaN,"ns/op",0,4096
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor8:offerDisruptor8·p0.99","sample",8,1,40000.000000,NaN,"ns/op",0,4096
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor8:offerDisruptor8·p0.999","sample",8,1,53696.000000,NaN,"ns/op",0,4096
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor8:offerDisruptor8·p0.9999","sample",8,1,113875.673600,NaN,"ns/op",0,4096
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor8:offerDisruptor8·p1.00","sample",8,1,17956864.000000,NaN,"ns/op",0,4096
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor8","sample",8,1190654,1097.868788,155.732562,"ns/op",5,256
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor8:offerDisruptor8·p0.00","sample",8,1,37.000000,NaN,"ns/op",5,256
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor8:offerDisruptor8·p0.50","sample",8,1,75.000000,NaN,"ns/op",5,256
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor8:offerDisruptor8·p0.90","sample",8,1,250.000000,NaN,"ns/op",5,256
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor8:offerDisruptor8·p0.95","sample",8,1,342.000000,NaN,"ns/op",5,256
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor8:offerDisruptor8·p0.99","sample",8,1,36928.000000,NaN,"ns/op",5,256
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor8:offerDisruptor8·p0.999","sample",8,1,53846.080000,NaN,"ns/op",5,256
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor8:offerDisruptor8·p0.9999","sample",8,1,236326.016000,NaN,"ns/op",5,256
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor8:offerDisruptor8·p1.00","sample",8,1,20119552.000000,NaN,"ns/op",5,256
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor8","sample",8,1194867,1666.002895,113.822415,"ns/op",5,1024
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor8:offerDisruptor8·p0.00","sample",8,1,41.000000,NaN,"ns/op",5,1024
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor8:offerDisruptor8·p0.50","sample",8,1,74.000000,NaN,"ns/op",5,1024
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor8:offerDisruptor8·p0.90","sample",8,1,220.000000,NaN,"ns/op",5,1024
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor8:offerDisruptor8·p0.95","sample",8,1,403.000000,NaN,"ns/op",5,1024
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor8:offerDisruptor8·p0.99","sample",8,1,40448.000000,NaN,"ns/op",5,1024
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor8:offerDisruptor8·p0.999","sample",8,1,73856.000000,NaN,"ns/op",5,1024
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor8:offerDisruptor8·p0.9999","sample",8,1,129345.689600,NaN,"ns/op",5,1024
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor8:offerDisruptor8·p1.00","sample",8,1,19365888.000000,NaN,"ns/op",5,1024
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor8","sample",8,1150000,1710.063141,80.872915,"ns/op",5,2048
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor8:offerDisruptor8·p0.00","sample",8,1,41.000000,NaN,"ns/op",5,2048
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor8:offerDisruptor8·p0.50","sample",8,1,75.000000,NaN,"ns/op",5,2048
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor8:offerDisruptor8·p0.90","sample",8,1,221.000000,NaN,"ns/op",5,2048
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor8:offerDisruptor8·p0.95","sample",8,1,402.000000,NaN,"ns/op",5,2048
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor8:offerDisruptor8·p0.99","sample",8,1,41536.000000,NaN,"ns/op",5,2048
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor8:offerDisruptor8·p0.999","sample",8,1,84736.000000,NaN,"ns/op",5,2048
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor8:offerDisruptor8·p0.9999","sample",8,1,174847.923200,NaN,"ns/op",5,2048
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor8:offerDisruptor8·p1.00","sample",8,1,16809984.000000,NaN,"ns/op",5,2048
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor8","sample",8,1206264,1577.505373,42.354495,"ns/op",5,4096
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor8:offerDisruptor8·p0.00","sample",8,1,42.000000,NaN,"ns/op",5,4096
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor8:offerDisruptor8·p0.50","sample",8,1,77.000000,NaN,"ns/op",5,4096
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor8:offerDisruptor8·p0.90","sample",8,1,160.000000,NaN,"ns/op",5,4096
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor8:offerDisruptor8·p0.95","sample",8,1,396.000000,NaN,"ns/op",5,4096
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor8:offerDisruptor8·p0.99","sample",8,1,41344.000000,NaN,"ns/op",5,4096
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor8:offerDisruptor8·p0.999","sample",8,1,53568.000000,NaN,"ns/op",5,4096
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor8:offerDisruptor8·p0.9999","sample",8,1,99200.000000,NaN,"ns/op",5,4096
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor8:offerDisruptor8·p1.00","sample",8,1,4734976.000000,NaN,"ns/op",5,4096
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor8","sample",8,1184761,1053.052882,105.498446,"ns/op",10,256
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor8:offerDisruptor8·p0.00","sample",8,1,47.000000,NaN,"ns/op",10,256
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor8:offerDisruptor8·p0.50","sample",8,1,76.000000,NaN,"ns/op",10,256
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor8:offerDisruptor8·p0.90","sample",8,1,229.000000,NaN,"ns/op",10,256
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor8:offerDisruptor8·p0.95","sample",8,1,329.000000,NaN,"ns/op",10,256
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor8:offerDisruptor8·p0.99","sample",8,1,37120.000000,NaN,"ns/op",10,256
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor8:offerDisruptor8·p0.999","sample",8,1,49664.000000,NaN,"ns/op",10,256
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor8:offerDisruptor8·p0.9999","sample",8,1,109824.000000,NaN,"ns/op",10,256
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor8:offerDisruptor8·p1.00","sample",8,1,13811712.000000,NaN,"ns/op",10,256
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor8","sample",8,1205148,1651.696227,66.309995,"ns/op",10,1024
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor8:offerDisruptor8·p0.00","sample",8,1,52.000000,NaN,"ns/op",10,1024
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor8:offerDisruptor8·p0.50","sample",8,1,82.000000,NaN,"ns/op",10,1024
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor8:offerDisruptor8·p0.90","sample",8,1,244.000000,NaN,"ns/op",10,1024
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor8:offerDisruptor8·p0.95","sample",8,1,484.000000,NaN,"ns/op",10,1024
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor8:offerDisruptor8·p0.99","sample",8,1,40576.000000,NaN,"ns/op",10,1024
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor8:offerDisruptor8·p0.999","sample",8,1,57408.000000,NaN,"ns/op",10,1024
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor8:offerDisruptor8·p0.9999","sample",8,1,170108.185600,NaN,"ns/op",10,1024
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor8:offerDisruptor8·p1.00","sample",8,1,10682368.000000,NaN,"ns/op",10,1024
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor8","sample",8,1232680,1528.807263,90.320981,"ns/op",10,2048
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor8:offerDisruptor8·p0.00","sample",8,1,51.000000,NaN,"ns/op",10,2048
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor8:offerDisruptor8·p0.50","sample",8,1,78.000000,NaN,"ns/op",10,2048
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor8:offerDisruptor8·p0.90","sample",8,1,202.000000,NaN,"ns/op",10,2048
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor8:offerDisruptor8·p0.95","sample",8,1,375.000000,NaN,"ns/op",10,2048
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor8:offerDisruptor8·p0.99","sample",8,1,39552.000000,NaN,"ns/op",10,2048
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor8:offerDisruptor8·p0.999","sample",8,1,56960.000000,NaN,"ns/op",10,2048
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor8:offerDisruptor8·p0.9999","sample",8,1,133563.366400,NaN,"ns/op",10,2048
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor8:offerDisruptor8·p1.00","sample",8,1,19628032.000000,NaN,"ns/op",10,2048
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor8","sample",8,1114348,1880.288196,28.995784,"ns/op",10,4096
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor8:offerDisruptor8·p0.00","sample",8,1,52.000000,NaN,"ns/op",10,4096
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor8:offerDisruptor8·p0.50","sample",8,1,83.000000,NaN,"ns/op",10,4096
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor8:offerDisruptor8·p0.90","sample",8,1,220.000000,NaN,"ns/op",10,4096
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor8:offerDisruptor8·p0.95","sample",8,1,541.000000,NaN,"ns/op",10,4096
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor8:offerDisruptor8·p0.99","sample",8,1,43072.000000,NaN,"ns/op",10,4096
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor8:offerDisruptor8·p0.999","sample",8,1,76883.328000,NaN,"ns/op",10,4096
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor8:offerDisruptor8·p0.9999","sample",8,1,189985.331200,NaN,"ns/op",10,4096
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor8:offerDisruptor8·p1.00","sample",8,1,543744.000000,NaN,"ns/op",10,4096
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor8","sample",8,1207529,1687.484562,96.419561,"ns/op",20,256
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor8:offerDisruptor8·p0.00","sample",8,1,71.000000,NaN,"ns/op",20,256
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor8:offerDisruptor8·p0.50","sample",8,1,95.000000,NaN,"ns/op",20,256
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor8:offerDisruptor8·p0.90","sample",8,1,219.000000,NaN,"ns/op",20,256
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor8:offerDisruptor8·p0.95","sample",8,1,394.000000,NaN,"ns/op",20,256
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor8:offerDisruptor8·p0.99","sample",8,1,38656.000000,NaN,"ns/op",20,256
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor8:offerDisruptor8·p0.999","sample",8,1,47936.000000,NaN,"ns/op",20,256
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor8:offerDisruptor8·p0.9999","sample",8,1,206013.696000,NaN,"ns/op",20,256
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor8:offerDisruptor8·p1.00","sample",8,1,11665408.000000,NaN,"ns/op",20,256
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor8","sample",8,1101111,1849.298104,145.819300,"ns/op",20,1024
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor8:offerDisruptor8·p0.00","sample",8,1,74.000000,NaN,"ns/op",20,1024
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor8:offerDisruptor8·p0.50","sample",8,1,95.000000,NaN,"ns/op",20,1024
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor8:offerDisruptor8·p0.90","sample",8,1,257.000000,NaN,"ns/op",20,1024
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor8:offerDisruptor8·p0.95","sample",8,1,485.000000,NaN,"ns/op",20,1024
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor8:offerDisruptor8·p0.99","sample",8,1,38656.000000,NaN,"ns/op",20,1024
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor8:offerDisruptor8·p0.999","sample",8,1,53184.000000,NaN,"ns/op",20,1024
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor8:offerDisruptor8·p0.9999","sample",8,1,144298.598400,NaN,"ns/op",20,1024
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor8:offerDisruptor8·p1.00","sample",8,1,19300352.000000,NaN,"ns/op",20,1024
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor8","sample",8,1111357,2136.923429,97.970408,"ns/op",20,2048
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor8:offerDisruptor8·p0.00","sample",8,1,76.000000,NaN,"ns/op",20,2048
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor8:offerDisruptor8·p0.50","sample",8,1,95.000000,NaN,"ns/op",20,2048
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor8:offerDisruptor8·p0.90","sample",8,1,241.000000,NaN,"ns/op",20,2048
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor8:offerDisruptor8·p0.95","sample",8,1,548.000000,NaN,"ns/op",20,2048
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor8:offerDisruptor8·p0.99","sample",8,1,42496.000000,NaN,"ns/op",20,2048
